"Time","Area","Mean_Radius","Intensity_KTR_Cyan","Intensity_KTR_Green","Math_RatioCyan","Math_RatioGreen","Object_Label","Time_in_min"
22,223,1.4056,0.0113,0.0243,0.5028,1.0709,647,94.5
22,201,1.4032,0.0156,0.0349,0.5077,0.9961,665,94.5
22,116,1.3951,0.02,0.0257,0.7516,1.3804,670,94.5
22,222,1.4435,0.0198,0.026,0.6996,1.2772,690,94.5
22,152,1.3624,0.0118,0.026,0.432,0.9833,697,94.5
22,238,1.4144,0.0132,0.0277,0.4307,0.6599,698,94.5
22,301,1.5352,0.0176,0.0271,0.462,0.8958,705,94.5
22,220,1.4461,0.0185,0.0237,0.6434,1.2313,701,94.5
22,179,1.3637,0.0257,0.0299,0.536,0.849,706,94.5
22,310,1.5578,0.0165,0.0302,0.5404,1.2974,707,94.5
22,227,1.4621,0.0134,0.0296,0.4888,1.1111,713,94.5
22,310,1.5018,0.0159,0.0231,0.4113,0.6436,723,94.5
22,179,1.4614,0.016,0.0238,0.6125,1.0144,722,94.5
22,143,1.3721,0.0244,0.0288,0.6769,1.4682,721,94.5
22,158,1.4444,0.0217,0.0267,0.8694,1.3161,728,94.5
22,219,1.5261,0.0223,0.026,0.6554,1.4888,734,94.5
22,197,1.3921,0.0161,0.0262,0.5197,0.8637,739,94.5
22,269,1.4848,0.0171,0.0268,0.5983,1.4233,749,94.5
22,264,1.5485,0.0233,0.0263,0.8461,1.1068,751,94.5
22,126,1.4423,0.0193,0.0255,0.5124,1.2308,762,94.5
22,272,1.4498,0.0201,0.0205,0.5705,0.822,764,94.5
23,147,1.4567,0.0274,0.0329,0.6185,0.7537,4,99
23,196,1.413,0.0086,0.0236,0.5018,1.4011,15,99
23,222,1.4367,0.0169,0.0289,0.5023,0.8499,19,99
23,134,1.416,0.0097,0.0264,0.5416,1.5198,28,99
23,294,1.5467,0.0088,0.0249,0.434,1.1042,26,99
23,289,1.508,0.0097,0.0243,0.444,1.2182,38,99
23,185,1.3965,0.0103,0.0211,0.4675,1.0512,43,99
23,319,1.5399,0.0135,0.0294,0.4837,0.9134,52,99
23,162,1.3484,0.0123,0.0287,0.3643,0.8839,58,99
23,225,1.5209,0.0141,0.0239,0.5178,1.1232,71,99
23,123,1.2773,0.0144,0.0228,0.4002,0.6684,73,99
23,256,1.4589,0.0204,0.028,0.7011,1.3716,70,99
23,303,1.5507,0.0204,0.0353,0.5576,0.9466,77,99
23,265,1.5312,0.021,0.033,0.6142,1.0705,83,99
23,223,1.4953,0.0144,0.0234,0.5883,1.0794,87,99
23,246,1.4681,0.0117,0.0255,0.629,1.488,93,99
23,179,1.5549,0.0119,0.0251,0.6578,1.5115,102,99
23,184,1.4726,0.015,0.0246,0.5758,1.2426,97,99
23,167,1.4031,0.0143,0.0229,0.3371,0.6797,104,99
23,225,1.4757,0.0127,0.0253,0.582,1.1272,106,99
23,232,1.4425,0.0167,0.0251,0.4035,0.6373,114,99
23,272,1.5033,0.0135,0.0275,0.6518,1.5807,115,99
23,181,1.4621,0.011,0.0209,0.5704,1.2086,125,99
23,129,1.4023,0.0105,0.0264,0.9327,1.703,119,99
23,179,1.5034,0.0119,0.0286,0.6369,1.8595,126,99
23,297,1.5542,0.0112,0.0235,0.7227,1.0937,130,99
23,278,1.5588,0.012,0.0253,0.5495,1.4118,135,99
23,331,1.5737,0.0175,0.0337,0.5262,1.1084,124,99
23,267,1.5105,0.0146,0.0225,0.6172,1.3121,133,99
23,224,1.4088,0.0117,0.0251,0.5219,1.0811,137,99
23,244,1.5298,0.0114,0.0284,0.3245,0.6635,138,99
23,223,1.4407,0.0095,0.0247,0.4918,1.3799,140,99
23,240,1.4607,0.012,0.0253,0.5938,1.189,147,99
23,273,1.5355,0.0142,0.0262,0.5484,1.3512,146,99
23,218,1.4944,0.0075,0.0241,0.4397,0.905,156,99
23,255,1.4784,0.017,0.0272,0.5649,0.9761,152,99
23,234,1.4099,0.014,0.0291,0.4623,0.8788,161,99
23,237,1.4842,0.0106,0.0235,0.6319,1.4493,155,99
23,193,1.4536,0.0143,0.0272,0.5205,1.398,158,99
23,246,1.4388,0.011,0.0281,0.561,1.4231,167,99
23,203,1.4089,0.0199,0.0322,0.4777,1.1193,169,99
23,214,1.4566,0.0176,0.0261,0.6553,1.878,168,99
23,262,1.4724,0.0139,0.03,0.3909,0.9729,170,99
23,264,1.5107,0.014,0.0309,0.4849,0.8157,179,99
23,272,1.5079,0.0133,0.0291,0.5138,1.2149,181,99
23,167,1.3648,0.0102,0.0262,0.493,1.0328,174,99
23,282,1.5027,0.0129,0.0263,0.4361,0.8863,183,99
23,226,1.5069,0.0209,0.0292,0.8726,1.1153,191,99
23,219,1.4602,0.0162,0.0304,0.6761,1.2664,184,99
23,306,1.5635,0.0139,0.0276,0.5931,1.0922,187,99
23,233,1.5044,0.0111,0.0244,0.5104,1.2671,192,99
23,285,1.4827,0.0152,0.03,0.6566,1.4337,194,99
23,224,1.4353,0.0133,0.0232,0.6655,1.2053,199,99
23,205,1.481,0.0142,0.0272,0.6138,1.5252,197,99
23,309,1.5084,0.0136,0.0282,0.475,1.0232,203,99
23,240,1.4983,0.0165,0.0361,0.4077,0.7614,212,99
23,115,1.5394,0.0144,0.0273,0.8151,2.0137,227,99
23,302,1.5581,0.0121,0.0264,0.6124,1.2103,234,99
23,353,1.5994,0.0173,0.0303,0.759,1.3969,233,99
23,266,1.5164,0.0138,0.0302,0.5241,0.9315,243,99
23,228,1.4745,0.0091,0.0257,0.6084,1.1406,255,99
23,223,1.4213,0.0111,0.0306,0.4206,1.0119,256,99
23,111,1.4198,0.0128,0.0277,0.6731,1.7428,260,99
23,244,1.4344,0.0199,0.033,0.5989,1.272,263,99
23,232,1.4184,0.0143,0.0304,0.4723,1.1328,267,99
23,310,1.5299,0.0124,0.0266,0.6808,1.0898,269,99
23,189,1.5157,0.0128,0.0225,0.5378,1.3949,271,99
23,222,1.4597,0.0158,0.0273,0.54,0.8773,288,99
23,224,1.4271,0.0165,0.0285,0.465,1.1787,295,99
23,172,1.5361,0.0093,0.025,0.5553,1.3424,299,99
23,305,1.516,0.0114,0.0247,0.5352,1.1345,292,99
23,212,1.4703,0.0141,0.03,0.38,0.8133,309,99
23,288,1.4563,0.0174,0.0412,0.4203,0.8984,308,99
23,197,1.3917,0.0112,0.0254,0.5923,1.1241,307,99
23,151,1.3626,0.0106,0.0235,0.6278,1.7093,301,99
23,198,1.4197,0.0138,0.0253,0.4075,0.8187,319,99
23,201,1.4519,0.0105,0.0218,0.4168,1.0501,314,99
23,314,1.5734,0.0194,0.031,0.5335,0.9423,322,99
23,187,1.3814,0.0098,0.0246,0.4639,1.0125,326,99
23,374,1.5645,0.0133,0.0243,0.4762,1.0244,328,99
23,295,1.6052,0.0216,0.0374,0.5242,0.9985,329,99
23,262,1.5157,0.0239,0.0321,0.632,1.3107,334,99
23,231,1.5141,0.0179,0.0346,0.8032,1.6402,336,99
23,247,1.4796,0.0132,0.0288,0.555,0.9022,343,99
23,139,1.4518,0.0183,0.0321,0.7139,1.4668,339,99
23,276,1.5412,0.0213,0.0338,0.6529,1.0073,340,99
23,161,1.3981,0.0093,0.0255,0.5826,1.2512,342,99
23,140,1.459,0.0104,0.0256,0.6452,1.6074,355,99
23,320,1.6097,0.0109,0.0259,0.5152,1.373,356,99
23,296,1.549,0.0135,0.0263,0.3764,0.8958,359,99
23,287,1.5215,0.0161,0.0305,0.5643,1.3404,358,99
23,205,1.4858,0.0109,0.0253,0.6875,1.6808,362,99
23,244,1.4948,0.0138,0.0308,0.5606,1.2738,365,99
23,269,1.5015,0.0222,0.034,0.4781,0.861,369,99
23,322,1.5562,0.0142,0.0342,0.3462,0.7927,366,99
23,299,1.515,0.0113,0.0233,0.4405,0.8038,370,99
23,346,1.5493,0.016,0.0261,0.622,1.1013,381,99
23,324,1.5497,0.015,0.0266,0.4883,1.0256,375,99
23,291,1.5096,0.0194,0.0323,0.4013,0.7907,382,99
23,284,1.4597,0.0137,0.0281,0.577,1.1834,383,99
23,257,1.4616,0.0097,0.023,0.5062,1.2089,379,99
23,268,1.4792,0.0101,0.023,0.6437,1.0256,392,99
23,270,1.4893,0.0167,0.0268,0.4776,1.0024,395,99
23,278,1.5045,0.0116,0.0274,0.4105,1.0735,397,99
23,255,1.4419,0.0102,0.0257,0.5478,1.1759,396,99
23,293,1.541,0.016,0.0268,0.49,0.8867,405,99
23,249,1.4113,0.0139,0.0256,0.3878,0.838,403,99
23,287,1.5532,0.0122,0.0277,0.4248,1.013,407,99
23,304,1.5113,0.0143,0.026,0.4739,1.1344,406,99
23,253,1.4467,0.0183,0.0282,0.7206,1.4168,404,99
23,295,1.5241,0.0149,0.0257,0.3477,0.7766,422,99
23,135,1.4084,0.0078,0.0231,0.5673,1.3045,421,99
23,223,1.3658,0.0135,0.0246,0.5238,1.1033,423,99
23,291,1.5504,0.0136,0.0247,0.5365,1.1075,432,99
23,310,1.5344,0.0139,0.0237,0.5194,1.3393,428,99
23,285,1.4605,0.0124,0.0247,0.5,1.0051,444,99
23,299,1.546,0.0144,0.0275,0.432,0.9706,449,99
23,250,1.4044,0.0095,0.0221,0.4092,0.999,456,99
23,185,1.4636,0.0106,0.0267,0.6165,1.4465,457,99
23,152,1.3938,0.0136,0.0257,0.6298,1.8728,462,99
23,230,1.5335,0.0141,0.0234,0.6094,1.2003,458,99
23,254,1.4613,0.0108,0.0312,0.4723,0.9936,466,99
23,237,1.4233,0.0152,0.0233,0.432,0.6743,475,99
23,212,1.3982,0.0154,0.0267,0.4284,0.7337,495,99
23,268,1.3852,0.0123,0.0249,0.5787,0.9249,492,99
23,249,1.4533,0.0132,0.0281,0.3447,0.7754,500,99
23,223,1.4332,0.0151,0.023,0.5544,1.1152,505,99
23,301,1.5026,0.0174,0.0278,0.655,1.2002,502,99
23,181,1.4208,0.0161,0.0244,0.5228,0.8604,516,99
23,223,1.4644,0.015,0.0238,0.6675,0.9892,522,99
23,180,1.3255,0.012,0.0238,0.5566,1.399,523,99
23,191,1.4876,0.015,0.0216,0.505,0.9066,529,99
23,265,1.6038,0.0142,0.027,0.6382,1.3975,526,99
23,171,1.3043,0.0124,0.0218,0.534,1.1355,530,99
23,205,1.416,0.0136,0.0294,0.601,1.6912,534,99
23,192,1.4783,0.0152,0.0248,0.6265,1.521,538,99
23,149,1.4432,0.0168,0.0259,0.6343,1.624,544,99
23,236,1.4873,0.0153,0.0307,0.4993,1.1197,549,99
23,132,1.472,0.0178,0.0234,0.7774,1.4903,554,99
23,220,1.4367,0.0106,0.0232,0.39,0.8666,557,99
23,180,1.4258,0.0101,0.0216,0.6014,0.9429,553,99
23,242,1.5579,0.0165,0.0254,0.615,1.3512,559,99
23,218,1.5335,0.0147,0.0246,0.6266,1.2655,564,99
23,187,1.419,0.0136,0.0278,0.7767,1.6533,568,99
23,284,1.5085,0.0162,0.0242,0.638,0.9783,571,99
23,144,1.4483,0.0126,0.023,0.6001,1.3473,572,99
23,229,1.4717,0.0174,0.0247,0.6117,1.2625,569,99
23,267,1.492,0.0144,0.0246,0.4777,1.1675,573,99
23,175,1.4179,0.0148,0.0299,0.463,1.0004,570,99
23,217,1.4252,0.0174,0.0258,0.6879,0.9783,577,99
23,242,1.531,0.0192,0.0238,0.7387,1.5138,578,99
23,259,1.4811,0.0176,0.0279,0.5649,0.9172,582,99
23,129,1.3938,0.0106,0.0225,0.6112,1.5503,593,99
23,171,1.5084,0.0153,0.0234,0.5252,1.3102,599,99
23,255,1.4521,0.0178,0.0328,0.5076,1.2587,598,99
23,162,1.368,0.009,0.0222,0.492,0.9721,601,99
23,208,1.4317,0.0193,0.0283,0.6481,1.069,612,99
23,169,1.466,0.0103,0.0238,0.5483,1.6132,607,99
23,249,1.4968,0.021,0.0316,0.5031,0.7698,614,99
23,134,1.3922,0.0197,0.0248,0.5256,0.7914,616,99
23,176,1.3729,0.0142,0.0229,0.5096,0.8563,622,99
23,325,1.59,0.0302,0.0427,0.5963,0.9414,623,99
23,157,1.4057,0.0102,0.0221,0.4363,0.8628,631,99
23,186,1.4307,0.0149,0.0238,0.5337,1.0941,635,99
23,203,1.4967,0.0296,0.0481,0.5433,0.7712,643,99
23,227,1.4225,0.0109,0.0251,0.4784,1.0983,647,99
23,195,1.4047,0.0151,0.0349,0.4758,0.9761,665,99
23,124,1.3915,0.0192,0.0262,0.7018,1.3059,670,99
23,229,1.4402,0.0185,0.0263,0.668,1.2977,690,99
23,150,1.3782,0.0119,0.0273,0.4344,1.0219,697,99
23,233,1.396,0.0131,0.0266,0.445,0.6217,698,99
23,229,1.4723,0.0184,0.0238,0.6113,1.2204,701,99
23,300,1.5269,0.0179,0.027,0.4779,0.88,705,99
23,197,1.3849,0.0239,0.0292,0.5032,0.8083,706,99
23,304,1.5531,0.0158,0.0297,0.5248,1.3338,707,99
23,229,1.4679,0.0122,0.0298,0.4565,1.1691,713,99
23,299,1.4807,0.0163,0.0235,0.4097,0.6324,723,99
23,190,1.452,0.016,0.0241,0.5846,1.007,722,99
23,144,1.3569,0.0237,0.0282,0.6871,1.4191,721,99
23,159,1.4554,0.0206,0.0261,0.8048,1.3319,728,99
23,230,1.5152,0.0217,0.0248,0.6655,1.4527,734,99
23,204,1.3862,0.0157,0.025,0.5493,0.8241,739,99
23,254,1.4938,0.0177,0.0267,0.6316,1.4568,749,99
23,256,1.559,0.0229,0.0279,0.8108,1.138,751,99
23,272,1.4541,0.0197,0.0213,0.5423,0.897,764,99
23,139,1.4056,0.0188,0.0251,0.4919,1.2277,762,99
24,150,1.4735,0.0265,0.0337,0.6062,0.7506,4,103.5
24,213,1.4301,0.008,0.0244,0.4692,1.5564,15,103.5
24,218,1.4333,0.0154,0.029,0.4701,0.9005,19,103.5
24,137,1.4378,0.009,0.0271,0.5559,1.559,28,103.5
24,284,1.5312,0.0084,0.0244,0.4416,1.0944,26,103.5
24,284,1.5113,0.0096,0.0237,0.448,1.2249,38,103.5
24,181,1.3562,0.0097,0.0212,0.4472,0.9754,43,103.5
24,328,1.5253,0.0129,0.0294,0.4827,0.8806,52,103.5
24,165,1.3357,0.0106,0.0274,0.3251,0.8383,58,103.5
24,207,1.5135,0.014,0.0246,0.5272,1.0996,71,103.5
24,308,1.5609,0.0186,0.0348,0.5376,0.8955,77,103.5
24,124,1.2988,0.0127,0.0237,0.3652,0.6832,73,103.5
24,251,1.4547,0.0194,0.0288,0.6748,1.3726,70,103.5
24,262,1.5349,0.0205,0.0331,0.596,1.0681,83,103.5
24,225,1.5193,0.0141,0.0242,0.631,1.104,87,103.5
24,259,1.4916,0.0107,0.0258,0.6095,1.4357,93,103.5
24,174,1.5348,0.0115,0.0248,0.6581,1.3374,102,103.5
24,180,1.4471,0.0128,0.024,0.5144,1.13,97,103.5
24,172,1.3891,0.0148,0.0233,0.3603,0.695,104,103.5
24,227,1.4321,0.013,0.0253,0.5999,1.2373,106,103.5
24,212,1.4698,0.0165,0.0252,0.4139,0.6256,114,103.5
24,266,1.4873,0.0132,0.0271,0.6318,1.5282,115,103.5
24,118,1.4233,0.0105,0.027,0.9518,1.8888,119,103.5
24,184,1.3571,0.0113,0.0208,0.5901,1.141,125,103.5
24,179,1.4808,0.0124,0.0276,0.6782,1.8079,126,103.5
24,280,1.5685,0.0116,0.0252,0.577,1.3871,135,103.5
24,286,1.5371,0.0101,0.0242,0.6689,1.1921,130,103.5
24,325,1.563,0.0161,0.0339,0.5134,1.0902,124,103.5
24,275,1.4969,0.0142,0.0235,0.6373,1.3894,133,103.5
24,243,1.5173,0.0119,0.0282,0.3415,0.6507,138,103.5
24,203,1.406,0.0103,0.0248,0.4859,1.014,137,103.5
24,198,1.3975,0.0087,0.0242,0.5128,1.3942,140,103.5
24,237,1.4548,0.0113,0.0253,0.608,1.2736,147,103.5
24,266,1.5358,0.0139,0.0259,0.5408,1.3658,146,103.5
24,209,1.4546,0.0072,0.0251,0.4637,0.97,156,103.5
24,242,1.4458,0.0173,0.0274,0.5997,0.9808,152,103.5
24,219,1.4239,0.0127,0.0293,0.4378,0.9456,161,103.5
24,233,1.4761,0.0103,0.0238,0.6644,1.5224,155,103.5
24,206,1.4282,0.0147,0.0268,0.5593,1.3191,158,103.5
24,233,1.448,0.0113,0.0281,0.5571,1.3934,167,103.5
24,204,1.4257,0.0178,0.0321,0.4466,1.111,169,103.5
24,229,1.4589,0.0159,0.0244,0.6149,1.6413,168,103.5
24,271,1.4981,0.0134,0.029,0.3768,0.9044,170,103.5
24,275,1.5064,0.0129,0.0288,0.5707,1.3038,181,103.5
24,273,1.5091,0.0148,0.0311,0.5348,0.837,179,103.5
24,168,1.3669,0.0095,0.0265,0.4787,1.0148,174,103.5
24,280,1.517,0.0126,0.0262,0.4156,0.8371,183,103.5
24,226,1.4687,0.0193,0.0288,0.8194,1.0832,191,103.5
24,217,1.4512,0.0159,0.0306,0.6712,1.2858,184,103.5
24,320,1.5749,0.0139,0.0269,0.5837,1.0605,187,103.5
24,207,1.4704,0.0128,0.0277,0.6121,1.5283,197,103.5
24,229,1.484,0.0099,0.0236,0.5193,1.2031,192,103.5
24,284,1.4813,0.0152,0.0299,0.6901,1.4359,194,103.5
24,210,1.4165,0.0131,0.0228,0.6792,1.1609,199,103.5
24,246,1.499,0.0151,0.0352,0.3811,0.7175,212,103.5
24,291,1.4907,0.0133,0.0277,0.4623,0.9884,203,103.5
24,120,1.5463,0.0135,0.0264,0.7452,1.8638,227,103.5
24,296,1.5405,0.0119,0.0268,0.6523,1.1909,234,103.5
24,355,1.6085,0.0175,0.0311,0.7742,1.3928,233,103.5
24,264,1.5215,0.0142,0.0299,0.5758,0.8924,243,103.5
24,231,1.4633,0.0092,0.0252,0.5846,1.139,255,103.5
24,223,1.4319,0.0103,0.0306,0.4124,0.9875,256,103.5
24,115,1.4042,0.0124,0.0268,0.6492,1.6826,260,103.5
24,245,1.4626,0.0194,0.0331,0.5905,1.2735,263,103.5
24,220,1.409,0.0145,0.0308,0.5044,1.1253,267,103.5
24,188,1.5071,0.0119,0.0224,0.5179,1.3828,271,103.5
24,317,1.5511,0.0118,0.0274,0.6616,1.2,269,103.5
24,214,1.425,0.0159,0.0263,0.5473,0.7929,288,103.5
24,298,1.4792,0.0109,0.0247,0.5515,1.1201,292,103.5
24,230,1.416,0.0151,0.0274,0.4237,1.0971,295,103.5
24,155,1.4736,0.0088,0.0258,0.5416,1.477,299,103.5
24,203,1.4487,0.0127,0.0302,0.3533,0.8406,309,103.5
24,184,1.4197,0.0117,0.0261,0.6193,1.164,307,103.5
24,278,1.4467,0.0169,0.0425,0.4285,0.9298,308,103.5
24,147,1.3687,0.011,0.0234,0.7298,1.714,301,103.5
24,203,1.3991,0.0131,0.0263,0.401,0.9103,319,103.5
24,224,1.4345,0.0105,0.0221,0.4297,1.0561,314,103.5
24,307,1.5681,0.0185,0.0321,0.5174,0.9915,322,103.5
24,369,1.5692,0.0133,0.0239,0.4922,0.9325,328,103.5
24,195,1.3955,0.0092,0.0259,0.4744,1.3306,326,103.5
24,291,1.5631,0.0207,0.0366,0.5015,0.9717,329,103.5
24,258,1.5349,0.0232,0.0329,0.6594,1.3575,334,103.5
24,225,1.5199,0.0174,0.0345,0.8078,1.599,336,103.5
24,256,1.4793,0.013,0.0289,0.5339,0.933,343,103.5
24,135,1.4576,0.0174,0.0319,0.6601,1.5542,339,103.5
24,162,1.3721,0.0083,0.0251,0.5444,1.2359,342,103.5
24,273,1.5333,0.0209,0.0345,0.6818,0.9539,340,103.5
24,131,1.4721,0.0102,0.0266,0.6296,1.7524,355,103.5
24,318,1.5887,0.0105,0.026,0.5113,1.3925,356,103.5
24,291,1.5331,0.0125,0.0256,0.364,0.8421,359,103.5
24,283,1.5024,0.015,0.0303,0.5754,1.2663,358,103.5
24,209,1.4763,0.0109,0.0249,0.731,1.6781,362,103.5
24,273,1.5265,0.0205,0.0348,0.4592,0.9123,369,103.5
24,237,1.4756,0.0138,0.0311,0.5571,1.3248,365,103.5
24,323,1.5548,0.0133,0.034,0.3444,0.7835,366,103.5
24,299,1.523,0.0119,0.0238,0.4864,0.8721,370,103.5
24,319,1.5677,0.015,0.0273,0.5051,1.0746,375,103.5
24,339,1.5462,0.0157,0.026,0.6358,1.0956,381,103.5
24,283,1.4902,0.0185,0.0324,0.39,0.7826,382,103.5
24,282,1.4521,0.0124,0.0284,0.5698,1.1273,383,103.5
24,257,1.4581,0.0092,0.0236,0.491,1.2351,379,103.5
24,208,1.4557,0.0099,0.0242,0.6603,1.1237,392,103.5
24,258,1.4788,0.0162,0.0268,0.467,0.9664,395,103.5
24,241,1.4097,0.0096,0.0244,0.5477,1.1693,396,103.5
24,275,1.5072,0.0113,0.0277,0.4137,1.0379,397,103.5
24,280,1.521,0.0121,0.0288,0.4567,1.0915,407,103.5
24,257,1.4305,0.0133,0.0251,0.3761,0.8041,403,103.5
24,314,1.5321,0.0132,0.0259,0.465,1.1102,406,103.5
24,254,1.467,0.0172,0.0285,0.6815,1.4569,404,103.5
24,296,1.5391,0.0154,0.0284,0.4914,0.9539,405,103.5
24,289,1.5195,0.0154,0.0254,0.3725,0.7632,422,103.5
24,151,1.419,0.0069,0.0237,0.538,1.3788,421,103.5
24,220,1.3868,0.0126,0.0258,0.5111,1.1893,423,103.5
24,313,1.5373,0.0133,0.0236,0.5028,1.3033,428,103.5
24,285,1.5218,0.0139,0.0248,0.5724,1.083,432,103.5
24,283,1.4335,0.0118,0.0256,0.493,1.111,444,103.5
24,288,1.5144,0.0139,0.0283,0.4252,0.9931,449,103.5
24,231,1.396,0.0091,0.0228,0.4259,1.154,456,103.5
24,187,1.4413,0.0102,0.0265,0.6031,1.3957,457,103.5
24,140,1.3696,0.0136,0.0257,0.6383,1.9499,462,103.5
24,232,1.5174,0.0133,0.0233,0.5975,1.2288,458,103.5
24,264,1.4572,0.0101,0.0309,0.4742,0.9645,466,103.5
24,238,1.4201,0.0147,0.0234,0.424,0.7161,475,103.5
24,209,1.3861,0.0145,0.0271,0.4238,0.7594,495,103.5
24,269,1.3925,0.0122,0.0256,0.5597,0.984,492,103.5
24,241,1.4539,0.0128,0.0283,0.3411,0.8177,500,103.5
24,215,1.4127,0.0138,0.0235,0.5104,1.2,505,103.5
24,283,1.4773,0.0164,0.0274,0.6233,1.1864,502,103.5
24,181,1.4088,0.0152,0.0241,0.5186,0.8197,516,103.5
24,157,1.3877,0.0114,0.0246,0.5603,1.4788,523,103.5
24,219,1.4728,0.0151,0.0245,0.7229,1.0396,522,103.5
24,179,1.4376,0.0144,0.0216,0.5318,0.9241,529,103.5
24,264,1.5787,0.013,0.0268,0.609,1.3529,526,103.5
24,173,1.3066,0.0117,0.0209,0.5107,1.1174,530,103.5
24,209,1.4408,0.0128,0.029,0.5764,1.6317,534,103.5
24,185,1.4798,0.0134,0.025,0.6356,1.4972,538,103.5
24,133,1.4141,0.015,0.0263,0.5944,1.7493,544,103.5
24,239,1.4769,0.0152,0.0322,0.5183,1.1854,549,103.5
24,119,1.4144,0.0164,0.0242,0.7677,1.4861,554,103.5
24,167,1.4352,0.0089,0.0231,0.5473,1.086,553,103.5
24,213,1.4044,0.0106,0.0226,0.3975,0.8313,557,103.5
24,226,1.5642,0.0155,0.0262,0.5889,1.2836,559,103.5
24,210,1.5112,0.0142,0.0255,0.6161,1.21,564,103.5
24,180,1.3951,0.0118,0.0293,0.7237,1.6909,568,103.5
24,185,1.4073,0.0172,0.026,0.6467,1.3285,569,103.5
24,272,1.4764,0.0151,0.0246,0.6521,0.9981,571,103.5
24,140,1.4145,0.0123,0.0247,0.5853,1.472,572,103.5
24,184,1.4426,0.0142,0.0293,0.4798,1.068,570,103.5
24,259,1.4988,0.0144,0.024,0.5008,1.1036,573,103.5
24,214,1.422,0.0153,0.0263,0.6369,0.9891,577,103.5
24,238,1.5504,0.0182,0.0244,0.7126,1.4519,578,103.5
24,250,1.4581,0.0154,0.0281,0.5296,0.9493,582,103.5
24,129,1.3769,0.0084,0.0218,0.519,1.5428,593,103.5
24,166,1.5049,0.0141,0.0237,0.5264,1.3344,599,103.5
24,255,1.4627,0.0168,0.0326,0.5104,1.2115,598,103.5
24,169,1.343,0.0081,0.0215,0.5148,0.9326,601,103.5
24,205,1.4561,0.0181,0.0278,0.6342,1.0724,612,103.5
24,118,1.5161,0.0095,0.024,0.5199,1.653,607,103.5
24,244,1.4876,0.0196,0.0319,0.4886,0.7417,614,103.5
24,130,1.377,0.0169,0.0238,0.4647,0.7346,616,103.5
24,176,1.3174,0.0131,0.0236,0.4781,0.8393,622,103.5
24,323,1.5662,0.0289,0.0426,0.5807,0.9097,623,103.5
24,134,1.3478,0.0108,0.0222,0.5028,0.847,631,103.5
24,181,1.4384,0.0146,0.0247,0.5331,1.0876,635,103.5
24,199,1.4833,0.0279,0.0498,0.5163,0.7984,643,103.5
24,217,1.4297,0.0111,0.0248,0.5076,1.0535,647,103.5
24,200,1.4111,0.015,0.0351,0.4966,0.9946,665,103.5
24,115,1.3791,0.0192,0.0265,0.7228,1.3236,670,103.5
24,233,1.4617,0.0175,0.0265,0.6686,1.2711,690,103.5
24,148,1.3464,0.011,0.0275,0.4281,1.0562,697,103.5
24,225,1.3567,0.0119,0.0266,0.4162,0.6124,698,103.5
24,214,1.4539,0.0177,0.024,0.6451,1.2356,701,103.5
24,291,1.507,0.0167,0.0285,0.4554,0.9582,705,103.5
24,181,1.361,0.0236,0.0296,0.5106,0.8241,706,103.5
24,294,1.5128,0.0158,0.0304,0.5447,1.3932,707,103.5
24,230,1.4723,0.0127,0.0299,0.4827,1.2665,713,103.5
24,296,1.4659,0.0163,0.0227,0.4243,0.6017,723,103.5
24,176,1.4489,0.0163,0.025,0.6211,1.0648,722,103.5
24,145,1.3666,0.0219,0.0281,0.6399,1.4105,721,103.5
24,156,1.4459,0.0195,0.0258,0.8082,1.5251,728,103.5
24,208,1.5123,0.0222,0.0261,0.7393,1.4457,734,103.5
24,210,1.4261,0.0149,0.0266,0.5099,0.9703,739,103.5
24,258,1.505,0.0165,0.0272,0.6013,1.4948,749,103.5
24,258,1.567,0.0228,0.0286,0.8449,1.2019,751,103.5
24,268,1.4629,0.0185,0.0213,0.5284,0.8917,764,103.5
24,131,1.4712,0.0183,0.0261,0.5012,1.2699,762,103.5
25,210,1.5689,0.0257,0.0325,0.6094,0.7749,4,108
25,215,1.3946,0.0104,0.0242,0.5513,1.6334,15,108
25,215,1.44,0.0154,0.0291,0.4356,0.9371,19,108
25,131,1.394,0.0091,0.0271,0.521,1.532,28,108
25,296,1.5581,0.0087,0.0237,0.4391,1.0508,26,108
25,300,1.5085,0.0093,0.0241,0.4199,1.2168,38,108
25,173,1.3672,0.0104,0.0205,0.4758,0.9748,43,108
25,329,1.5545,0.0129,0.0291,0.4799,0.8785,52,108
25,168,1.3644,0.0122,0.0255,0.3838,0.726,58,108
25,191,1.4863,0.0141,0.025,0.5001,1.1016,71,108
25,245,1.4576,0.0193,0.0296,0.6433,1.358,70,108
25,136,1.3067,0.013,0.0236,0.3554,0.6902,73,108
25,308,1.5714,0.0202,0.0361,0.5495,0.8832,77,108
25,263,1.5324,0.0209,0.033,0.6011,1.0683,83,108
25,214,1.4952,0.0144,0.0241,0.6153,1.1941,87,108
25,288,1.4923,0.0115,0.0245,0.6201,1.3752,93,108
25,164,1.5149,0.012,0.0239,0.6411,1.2771,102,108
25,177,1.4357,0.0138,0.0247,0.5402,1.1745,97,108
25,179,1.4075,0.0137,0.0224,0.3304,0.6565,104,108
25,243,1.5037,0.0121,0.025,0.5205,1.2373,106,108
25,216,1.4357,0.0173,0.0238,0.4282,0.5939,114,108
25,263,1.472,0.0134,0.0272,0.6192,1.4734,115,108
25,119,1.4267,0.0114,0.0277,1.0286,2.049,119,108
